player_name,team_abbreviation,points,rebounds,assists,net_rating,season
11203,Miles Bridges,CHA,12.7,6.0,2.2,0.3,2020-21
11204,Mitchell Robinson,NYK,8.3,8.1,0.5,-0.4,2020-21
11205,Miye Oni,UTA,1.9,1.6,0.5,8.8,2020-21
11206,Monte Morris,DEN,10.2,2.0,3.2,6.2,2020-21
11207,Montrezl Harrell,LAL,13.5,6.2,1.1,1.4,2020-21
11208,Moritz Wagner,ORL,6.9,3.2,1.1,-7.9,2020-21
11209,Moses Brown,BOS,8.6,8.9,0.2,-18.3,2020-21
11210,Mychal Mulder,GSW,5.6,1.0,0.4,2.9,2020-21
11211,Kevon Looney,GSW,4.1,5.3,2.0,6.0,2020-21
11212,Michael Carter-Williams,ORL,8.8,4.5,4.2,-2.5,2020-21
11213,Malik Monk,CHA,11.7,2.4,2.1,0.8,2020-21
11214,Mfiondu Kabengele,CLE,2.4,1.5,0.4,-14.2,2020-21
11215,Max Strus,MIA,6.1,1.1,0.6,-4.2,2020-21
11216,Marc Gasol,LAL,5.0,4.1,2.1,4.3,2020-21
11217,Marcus Morris Sr.,LAC,13.4,4.1,1.0,4.2,2020-21
11218,Marcus Smart,BOS,13.1,3.5,5.7,2.8,2020-21
11219,Markelle Fultz,ORL,12.9,3.1,5.4,-6.5,2020-21
11220,Markieff Morris,LAL,6.7,4.4,1.2,0.8,2020-21
11221,Markus Howard,DEN,2.8,0.6,0.5,-17.0,2020-21
11222,Marques Bolden,CLE,1.2,1.0,0.0,12.3,2020-21
11223,Marquese Chriss,GSW,6.5,6.5,1.0,-40.3,2020-21
11224,Marvin Bagley III,SAC,14.1,7.4,1.0,-3.7,2020-21
11225,Mason Jones,PHI,5.3,1.7,1.3,-9.9,2020-21
11226,Mason Plumlee,DET,10.4,9.3,3.6,-4.9,2020-21
11227,Matisse Thybulle,PHI,3.9,1.9,1.0,4.6,2020-21
11228,Matt Thomas,UTA,3.1,1.0,0.4,-9.3,2020-21
11229,Matthew Dellavedova,CLE,2.8,1.8,4.5,-3.1,2020-21
11230,Maurice Harkless,SAC,5.2,2.4,1.2,-2.9,2020-21
11231,Meyers Leonard,MIA,3.3,2.3,0.7,-1.4,2020-21
11232,Kevin Porter Jr.,HOU,16.6,3.8,6.3,-12.6,2020-21
11233,Jaylen Adams,MIL,0.3,0.4,0.3,-31.0,2020-21
11234,Kevin Knox II,NYK,3.9,1.5,0.5,-3.5,2020-21
11235,Jeremy Lamb,IND,10.1,3.6,1.5,-0.3,2020-21
11236,Jerome Robinson,WAS,4.9,2.2,1.5,-13.1,2020-21
11237,Jevon Carter,PHX,4.1,1.5,1.2,3.3,2020-21
11238,Jimmy Butler,MIA,21.5,6.9,7.1,5.2,2020-21
11239,Joe Harris,BKN,14.1,3.6,1.9,6.9,2020-21
11240,Joe Ingles,UTA,12.1,3.6,4.7,11.8,2020-21
11241,Joel Embiid,PHI,28.5,10.6,2.8,12.0,2020-21
11242,John Collins,ATL,17.6,7.4,1.2,4.3,2020-21
11243,John Konchar,MEM,4.3,3.0,1.1,2.1,2020-21
11244,John Wall,HOU,20.6,3.2,6.9,-5.7,2020-21
11245,Jonas Valanciunas,MEM,17.1,12.5,1.8,3.8,2020-21
11246,Jontay Porter,MEM,2.0,1.3,0.1,0.9,2020-21
11247,Jordan Bell,GSW,2.5,4.0,1.2,-17.0,2020-21
11248,Jordan Bone,ORL,4.0,1.7,1.3,-14.3,2020-21
11249,Jordan Clarkson,UTA,18.4,4.0,2.5,7.8,2020-21
11250,Jeremiah Martin,CLE,2.4,0.8,0.4,-16.7,2020-21
11251,Jerami Grant,DET,22.3,4.6,2.8,-3.2,2020-21
11252,Jeff Teague,MIL,6.7,1.6,2.4,2.8,2020-21
11253,Jeff Green,BKN,11.0,3.9,1.6,3.3,2020-21
11254,James Wiseman,GSW,11.5,5.8,0.7,-8.8,2020-21
11255,Jared Dudley,LAL,0.5,1.8,0.4,-1.7,2020-21
11256,Jared Harper,NYK,0.4,0.3,0.1,-16.4,2020-21
11257,Jaren Jackson Jr.,MEM,14.4,5.6,1.1,-10.5,2020-21
11258,Jarred Vanderbilt,MIN,5.4,5.8,1.2,-1.1,2020-21
11259,Jarrell Brantley,UTA,2.3,1.0,0.5,-9.1,2020-21
11260,Jarrett Allen,CLE,12.8,10.0,1.7,-5.6,2020-21
11261,Jordan McLaughlin,MIN,5.0,2.1,3.8,-6.3,2020-21
11262,Jarrett Culver,MIN,5.3,3.1,0.7,-10.7,2020-21
11263,Jaxson Hayes,NOP,7.5,4.3,0.6,-0.9,2020-21
11264,Jay Scrubb,LAC,8.8,3.5,0.3,-2.8,2020-21
11265,Myles Turner,IND,12.6,6.5,1.0,1.3,2020-21
11266,Jaylen Brown,BOS,24.7,6.0,3.4,1.8,2020-21
11267,Jaylen Hoard,OKC,6.1,3.4,1.3,-9.1,2020-21
11268,Jaylen Nowell,MIN,9.0,2.3,1.5,-6.6,2020-21
11269,Jayson Tatum,BOS,26.4,7.4,4.3,3.0,2020-21
11270,Javonte Green,CHI,3.6,1.7,0.4,1.8,2020-21
11271,Kevin Love,CLE,12.2,7.4,2.5,-6.5,2020-21
11272,Jordan Nwora,MIL,5.7,2.0,0.2,-0.3,2020-21
11273,Josh Green,DAL,2.6,2.0,0.7,1.9,2020-21
11274,Kawhi Leonard,LAC,24.8,6.5,5.2,12.2,2020-21
11275,Keita Bates-Diop,SAS,2.6,1.6,0.4,-7.7,2020-21
11276,Kelan Martin,IND,4.5,2.2,0.5,15.6,2020-21
11277,Keldon Johnson,SAS,12.8,6.0,1.8,-3.8,2020-21
11278,Keljin Blevins,POR,0.7,0.6,0.2,-22.2,2020-21
11279,Kelly Olynyk,HOU,13.5,7.0,2.9,-2.5,2020-21
11280,Kelly Oubre Jr.,GSW,15.4,6.0,1.3,-4.6,2020-21
11281,Kemba Walker,OKC,19.3,4.0,4.9,3.1,2020-21
11282,Kendrick Nunn,MIA,14.6,3.2,2.6,-0.4,2020-21
11283,Kenrich Williams,OKC,8.0,4.1,2.3,-6.3,2020-21
11284,Kent Bazemore,GSW,7.2,3.4,1.6,5.9,2020-21
11285,Kentavious Caldwell-Pope,LAL,9.7,2.7,1.9,3.3,2020-21
11286,Kenyon Martin Jr.,HOU,9.3,5.4,1.1,-11.5,2020-21
11287,Kevin Durant,BKN,26.9,7.1,5.6,10.7,2020-21
11288,Kevin Huerter,ATL,11.9,3.3,3.5,1.7,2020-21
11289,Karl-Anthony Towns,MIN,24.8,10.6,4.5,-0.1,2020-21
11290,Karim Mane,ORL,1.1,1.4,0.4,-12.0,2020-21
11291,KZ Okpala,MIA,2.5,1.8,0.5,-6.8,2020-21
11292,Juwan Morgan,UTA,1.2,1.0,0.3,-34.1,2020-21
11293,Josh Hall,OKC,4.1,2.8,1.3,-13.2,2020-21
11294,Josh Hart,NOP,9.2,8.0,2.3,-0.2,2020-21
11295,Josh Jackson,DET,13.4,4.1,2.3,-3.4,2020-21
11296,Josh Okogie,MIN,5.4,2.6,1.1,-6.6,2020-21
11297,Josh Richardson,DAL,12.1,3.3,2.6,-0.2,2020-21
11298,Jrue Holiday,MIL,17.7,4.5,6.1,9.2,2020-21
11299,Juan Toscano-Anderson,GSW,5.7,4.4,2.8,3.8,2020-21
11300,Jordan Poole,GSW,12.0,1.8,1.9,0.7,2020-21
11301,Juancho Hernangomez,MIN,7.2,3.9,0.7,-4.9,2020-21
11302,Justin Holiday,IND,10.5,3.6,1.7,-0.6,2020-21
11303,Justin Jackson,MIL,7.2,2.3,1.5,-3.0,2020-21
11304,Justin James,SAC,3.9,0.8,0.6,-8.5,2020-21
11305,Justin Patton,HOU,5.4,3.8,1.1,-14.1,2020-21
11306,Justin Robinson,OKC,2.3,0.8,1.0,-22.0,2020-21
11307,Justise Winslow,MEM,6.8,4.5,1.9,-6.1,2020-21
11308,Jusuf Nurkic,POR,11.5,9.0,3.4,6.9,2020-21
11309,Julius Randle,NYK,24.1,10.2,6.0,3.0,2020-21
11310,Naji Marshall,NOP,7.7,4.6,2.8,-1.5,2020-21
11311,Rudy Gobert,UTA,14.3,13.5,1.3,15.9,2020-21
11312,Nate Darling,CHA,1.3,0.1,0.1,-54.3,2020-21
11313,Thaddeus Young,CHI,12.1,6.2,4.3,4.1,2020-21
11314,Thanasis Antetokounmpo,MIL,2.9,2.2,0.8,2.5,2020-21
11315,Theo Maledon,OKC,10.1,3.2,3.5,-16.5,2020-21
11316,Theo Pinson,NYK,0.1,0.3,0.1,-16.0,2020-21
11317,Thomas Bryant,WAS,14.3,6.1,1.5,-2.1,2020-21
11318,Thon Maker,CLE,3.8,2.3,0.5,-10.9,2020-21
11319,Tim Frazier,MEM,1.6,1.6,3.2,7.8,2020-21
11320,Tim Hardaway Jr.,DAL,16.6,3.3,1.8,2.1,2020-21
11321,Timothe Luwawu-Cabarrot,BKN,6.4,2.2,1.2,-0.4,2020-21
11322,Tobias Harris,PHI,19.5,6.8,3.5,7.2,2020-21
11323,Tomas Satoransky,CHI,7.7,2.4,4.7,-0.8,2020-21
11324,Tony Bradley,OKC,7.1,5.7,0.9,-1.8,2020-21
11325,Tony Snell,ATL,5.3,2.4,1.3,2.2,2020-21
11326,Torrey Craig,PHX,5.5,3.9,1.0,-3.7,2020-21
11327,Trae Young,ATL,25.3,3.9,9.4,5.2,2020-21
11328,Terry Rozier,CHA,20.4,4.4,4.2,-2.0,2020-21
11329,Tre Jones,SAS,2.5,0.6,1.1,-13.8,2020-21
11330,Terrence Ross,ORL,15.6,3.4,2.3,-8.8,2020-21
11331,Terence Davis,SAC,8.7,2.5,1.4,-2.8,2020-21
11332,Solomon Hill,ATL,4.5,3.0,1.1,1.0,2020-21
11333,Spencer Dinwiddie,BKN,6.7,4.3,3.0,29.8,2020-21
11334,Stanley Johnson,TOR,4.4,2.5,1.5,-6.4,2020-21
11335,Stephen Curry,GSW,32.0,5.5,5.8,4.6,2020-21
11336,Sterling Brown,HOU,8.2,4.4,1.4,-5.4,2020-21
11337,Steven Adams,NOP,7.6,8.9,1.9,-0.1,2020-21
11338,Svi Mykhailiuk,OKC,8.5,2.5,1.7,-8.2,2020-21
11339,T.J. Leaf,POR,1.7,0.7,0.1,-24.8,2020-21
11340,T.J. McConnell,IND,8.6,3.7,6.6,2.5,2020-21
11341,T.J. Warren,IND,15.5,3.5,1.3,2.6,2020-21
11342,Tacko Fall,BOS,2.5,2.7,0.2,6.3,2020-21
11343,Taj Gibson,NYK,5.4,5.6,0.8,7.3,2020-21
11344,Talen Horton-Tucker,LAL,9.0,2.6,2.8,1.0,2020-21
11345,Taurean Prince,CLE,9.5,3.5,1.9,-6.1,2020-21
11346,Terance Mann,LAC,7.0,3.6,1.6,2.7,2020-21
11347,Terrance Ferguson,PHI,0.2,0.1,0.2,-17.8,2020-21
11348,Tremont Waters,BOS,3.8,0.8,2.4,-2.0,2020-21
11349,Trent Forrest,UTA,2.9,1.5,1.5,-7.7,2020-21
11350,Trevor Ariza,MIA,9.4,4.8,1.8,2.8,2020-21
11351,Wayne Ellington,DET,9.6,1.8,1.5,-4.3,2020-21
11352,Wendell Carter Jr.,ORL,11.2,8.2,1.9,-9.0,2020-21
11353,Wenyen Gabriel,NOP,3.4,2.6,0.5,0.8,2020-21
11354,Wes Iwundu,NOP,2.4,2.2,0.4,-6.6,2020-21
11355,Wesley Matthews,LAL,4.8,1.6,0.9,1.9,2020-21
11356,Will Barton,DEN,12.7,4.0,3.2,6.0,2020-21
11357,Will Magnay,NOP,0.0,0.0,0.0,-148.2,2020-21
11358,Willie Cauley-Stein,DAL,5.3,4.5,0.7,9.4,2020-21
11359,Willy Hernangomez,NOP,7.8,7.1,1.1,0.0,2020-21
11360,Xavier Tillman,MEM,6.6,4.3,1.3,2.9,2020-21
11361,Yogi Ferrell,LAC,5.6,1.9,2.2,-0.4,2020-21
11362,Yuta Watanabe,TOR,4.4,3.2,0.8,-2.7,2020-21
11363,Zach LaVine,CHI,27.4,5.0,4.9,-0.8,2020-21
11364,Zeke Nnaji,DEN,3.2,1.5,0.2,-10.5,2020-21
11365,Zion Williamson,NOP,27.0,7.2,3.7,2.1,2020-21
11366,Vlatko Cancar,DEN,2.1,1.2,0.3,-17.5,2020-21
11367,Vincent Poirier,PHI,0.8,1.4,0.2,-19.4,2020-21
11368,Victor Oladipo,MIA,19.8,4.8,4.6,-2.3,2020-21
11369,Vernon Carey Jr.,CHA,2.4,1.4,0.1,-3.2,2020-21
11370,Trey Burke,DAL,6.6,0.9,1.3,1.3,2020-21
11371,Trey Lyles,SAS,5.0,3.7,0.6,-14.5,2020-21
11372,Tristan Thompson,BOS,7.6,8.1,1.2,1.0,2020-21
11373,Troy Brown Jr.,CHI,4.7,3.1,0.9,3.1,2020-21
11374,Ty Jerome,OKC,10.7,2.8,3.6,-8.5,2020-21
11375,Ty-Shon Alexander,PHX,0.6,0.7,0.4,-6.0,2020-21
11376,Tyler Bey,DAL,1.0,1.1,0.2,-27.0,2020-21
11377,Skylar Mays,ATL,3.8,1.1,0.9,1.4,2020-21
11378,Tyler Cook,DET,4.9,3.0,0.5,-4.2,2020-21
11379,Tyler Johnson,BKN,5.4,2.0,1.2,3.3,2020-21
11380,Tyrell Terry,DAL,1.0,0.5,0.5,0.0,2020-21
11381,Tyrese Haliburton,SAC,13.0,3.0,5.3,-5.6,2020-21
11382,James Nunnally,NOP,1.7,1.0,0.3,-4.8,2020-21
11383,Tyus Jones,MEM,6.3,2.0,3.7,-2.8,2020-21
11384,Udoka Azubuike,UTA,1.1,0.9,0.0,-54.5,2020-21
11385,Udonis Haslem,MIA,4.0,1.0,0.0,66.7,2020-21
11386,Tyler Herro,MIA,15.1,5.0,3.4,-2.9,2020-21
11387,Sindarius Thornwell,ORL,2.0,0.9,1.0,-2.0,2020-21
11388,Shaquille Harrison,DEN,2.1,1.4,0.7,-10.1,2020-21
11389,Shake Milton,PHI,13.0,2.3,3.1,4.3,2020-21
11390,Otto Porter Jr.,ORL,9.7,5.4,2.0,-3.0,2020-21
11391,P.J. Tucker,MIL,3.7,3.9,1.2,-5.5,2020-21
11392,P.J. Washington,CHA,12.9,6.5,2.5,0.6,2020-21
11393,PJ Dozier,DEN,7.7,3.6,1.8,9.5,2020-21
11394,Pascal Siakam,TOR,21.4,7.2,4.5,3.0,2020-21
11395,Pat Connaughton,MIL,6.8,4.8,1.2,6.9,2020-21
11396,Patrick Beverley,LAC,7.5,3.2,2.1,9.0,2020-21
11397,Patrick McCaw,TOR,1.0,0.6,0.8,-33.0,2020-21
11398,Patrick Patterson,LAC,5.2,2.0,0.8,2.1,2020-21
11399,Patrick Williams,CHI,9.2,4.6,1.4,-7.1,2020-21
11400,Patty Mills,SAS,10.8,1.7,2.4,1.4,2020-21
11401,Paul George,LAC,23.3,6.6,5.2,11.3,2020-21
11402,Paul Millsap,DEN,9.0,4.7,1.8,4.7,2020-21
11403,Paul Reed,PHI,3.4,2.3,0.5,11.2,2020-21
11404,Paul Watson,TOR,4.1,1.7,0.6,-1.7,2020-21
11405,Oshae Brissett,IND,10.9,5.5,0.9,6.0,2020-21
11406,Onyeka Okongwu,ATL,4.6,3.3,0.4,-6.3,2020-21
11407,Obi Toppin,NYK,4.1,2.2,0.5,2.7,2020-21
11408,OG Anunoby,TOR,15.9,5.5,2.2,3.3,2020-21
11409,Nate Hinton,DAL,2.0,0.4,0.4,-28.2,2020-21
11410,Nathan Knight,ATL,3.8,2.2,0.2,-4.3,2020-21
11411,Naz Reid,MIN,11.2,4.6,1.0,-9.7,2020-21
11412,Nemanja Bjelica,MIA,6.5,3.4,1.9,-6.7,2020-21
11413,Nerlens Noel,NYK,5.1,6.4,0.7,0.7,2020-21
11414,Nick Richards,CHA,0.8,0.6,0.1,-10.5,2020-21
11415,Nickeil Alexander-Walker,NOP,11.0,3.1,2.2,-3.3,2020-21
11416,Payton Pritchard,BOS,7.7,2.4,1.8,0.6,2020-21
11417,Nico Mannion,GSW,4.1,1.5,2.3,-9.4,2020-21
11418,Nicolas Claxton,BKN,6.6,5.2,0.9,12.3,2020-21
11419,Nicolo Melli,DAL,3.0,2.7,1.0,1.1,2020-21
11420,Nikola Jokic,DEN,26.4,10.8,8.3,7.7,2020-21
11421,Nikola Vucevic,CHI,23.4,11.7,3.8,-7.0,2020-21
11422,Noah Vonleh,BKN,0.0,0.3,0.3,-63.2,2020-21
11423,Norman Powell,POR,18.6,3.1,1.9,1.8,2020-21
11424,Norvel Pelle,NYK,1.5,1.5,0.2,12.2,2020-21
11425,Nicolas Batum,LAC,8.1,4.7,2.2,8.9,2020-21
11426,Nassir Little,POR,4.6,2.7,0.5,-2.2,2020-21
11427,Precious Achiuwa,MIA,5.0,3.4,0.5,-7.2,2020-21
11428,Quinndary Weatherspoon,SAS,2.3,0.6,0.4,-22.6,2020-21
11429,Rondae Hollis-Jefferson,POR,2.5,2.4,1.2,-1.1,2020-21
11430,Royce O'Neale,UTA,7.0,6.8,2.5,10.4,2020-21
11431,Rudy Gay,SAS,11.4,4.8,1.4,4.5,2020-21
11432,Rui Hachimura,WAS,13.8,5.5,1.4,-2.8,2020-21
11433,Russell Westbrook,WAS,22.2,11.5,11.7,-1.2,2020-21
11434,Ryan Arcidiacono,CHI,3.1,1.5,1.3,0.0,2020-21
11435,Saben Lee,DET,5.6,2.0,3.6,-6.3,2020-21
11436,Saddiq Bey,DET,12.2,4.5,1.4,-5.6,2020-21
11437,Sam Merrill,MIL,3.0,1.0,0.7,-8.5,2020-21
11438,Sean McDermott,MEM,2.2,1.1,0.2,-17.7,2020-21
11439,Sekou Doumbouya,DET,5.1,2.6,0.8,-6.9,2020-21
11440,Semi Ojeleye,BOS,4.6,2.6,0.7,-0.2,2020-21
11441,Serge Ibaka,LAC,11.1,6.7,1.8,7.4,2020-21
11442,Seth Curry,PHI,12.5,2.4,2.7,8.2,2020-21
11443,Shai Gilgeous-Alexander,OKC,23.7,4.7,5.9,-7.7,2020-21
11444,Romeo Langford,BOS,3.1,1.9,0.7,-10.1,2020-21
11445,Rodney McGruder,DET,5.7,1.4,1.0,-4.0,2020-21
11446,Rodney Hood,TOR,4.5,1.9,1.0,-6.6,2020-21
11447,Rodions Kurucs,MIL,1.5,1.1,0.5,-0.3,2020-21
11448,R.J. Hampton,ORL,6.9,3.5,1.7,-14.2,2020-21
11449,RJ Barrett,NYK,17.6,5.8,3.0,2.7,2020-21
11450,Rajon Rondo,LAC,5.4,2.4,4.4,1.0,2020-21
11451,Raul Neto,WAS,8.7,2.4,2.3,-1.0,2020-21
11452,Ray Spalding,HOU,2.0,2.0,0.0,-15.9,2020-21
11453,Rayjon Tucker,PHI,2.4,0.8,0.4,-5.2,2020-21
11454,Reggie Bullock,NYK,10.9,3.4,1.5,2.5,2020-21
11455,Quinn Cook,CLE,3.3,0.7,0.8,-3.9,2020-21
11456,Reggie Jackson,LAC,10.7,2.9,3.1,7.4,2020-21
11457,Richaun Holmes,SAC,14.2,8.3,1.7,0.3,2020-21
11458,Ricky Rubio,MIN,8.6,3.3,6.4,-5.0,2020-21
11459,Robert Covington,POR,8.5,6.7,1.7,4.8,2020-21
11460,Robert Franks,ORL,6.1,2.0,0.7,-14.4,2020-21
11461,Robert Williams III,BOS,8.0,6.9,1.8,0.4,2020-21
11462,Robert Woodard II,SAC,1.5,1.2,0.2,6.6,2020-21
11463,Robin Lopez,WAS,9.0,3.8,0.8,-1.1,2020-21
11464,Reggie Perry,BKN,3.0,2.8,0.5,-7.3,2020-21
11465,Tyrese Maxey,PHI,8.0,1.7,2.0,-1.6,2020-21
11466,Maxi Kleber,DAL,7.1,5.2,1.4,4.6,2020-21
11467,James Ennis III,ORL,8.4,4.0,1.5,-3.8,2020-21
11468,Coby White,CHI,15.1,4.1,4.8,-2.7,2020-21
11469,Clint Capela,ATL,15.2,14.3,0.8,6.6,2020-21
11470,Chuma Okeke,ORL,7.8,4.0,2.2,-7.2,2020-21
11471,Christian Wood,HOU,21.0,9.6,1.7,-3.8,2020-21
11472,Chris Silva,SAC,2.1,1.8,0.4,-0.5,2020-21
11473,Chris Paul,PHX,16.4,4.5,8.9,6.5,2020-21
11474,Chris Chiozza,BKN,4.0,1.1,3.0,3.0,2020-21
11475,Chris Boucher,TOR,13.6,6.7,1.1,3.8,2020-21
11476,Chimezie Metu,SAC,6.3,3.1,0.8,-7.8,2020-21
11477,Chasson Randle,ORL,6.5,2.0,1.8,-15.0,2020-21
11478,Charlie Brown Jr.,OKC,4.4,1.9,1.0,-12.7,2020-21
11479,Chandler Hutchison,WAS,4.3,3.1,0.7,-5.2,2020-21
11480,Cedi Osman,CLE,10.4,3.4,2.9,-11.0,2020-21
11481,Cassius Winston,WAS,1.9,0.4,0.5,-21.4,2020-21
11482,Cassius Stanley,IND,1.5,0.8,0.0,9.4,2020-21
11483,Carsen Edwards,BOS,4.0,0.8,0.5,-4.1,2020-21
11484,Carmelo Anthony,POR,13.4,3.1,1.5,-0.6,2020-21
11485,Caris LeVert,IND,20.2,4.6,5.2,-0.2,2020-21
11486,Cameron Reynolds,HOU,3.0,1.0,0.4,-28.3,2020-21
11487,Cameron Payne,PHX,8.4,2.4,3.6,7.8,2020-21
11488,Cameron Oliver,HOU,10.8,5.3,1.3,-5.2,2020-21
11489,Cameron Johnson,PHX,9.6,3.3,1.4,5.7,2020-21
11490,Cam Reddish,ATL,11.2,4.0,1.3,-4.0,2020-21
11491,Caleb Martin,CHA,5.0,2.7,1.3,-4.9,2020-21
11492,CJ McCollum,POR,23.1,3.9,4.7,6.2,2020-21
11493,Cody Martin,CHA,4.0,3.1,1.7,1.0,2020-21
11494,CJ Elleby,POR,2.3,1.1,0.3,-5.3,2020-21
11495,Cody Zeller,CHA,9.4,6.8,1.8,2.0,2020-21
11496,Collin Sexton,CLE,24.3,3.1,4.4,-9.2,2020-21
11497,De'Aaron Fox,SAC,25.2,3.5,7.2,-4.5,2020-21
11498,Davis Bertans,WAS,11.5,2.9,0.9,2.1,2020-21
11499,David Nwaba,HOU,9.2,3.9,1.0,-1.3,2020-21
11500,Darius Miller,OKC,4.1,1.3,1.2,7.2,2020-21
11501,Darius Garland,CLE,17.4,2.4,6.1,-6.6,2020-21
11502,Darius Bazley,OKC,13.7,7.2,1.8,-13.1,2020-21
11503,Dario Saric,PHX,8.7,3.8,1.3,11.5,2020-21
11504,Danuel House Jr.,HOU,8.8,3.7,1.9,-11.2,2020-21
11505,Dante Exum,HOU,3.8,2.8,2.2,3.6,2020-21
11506,Danny Green,PHI,9.5,3.8,1.7,7.1,2020-21
11507,Danilo Gallinari,ATL,13.3,4.1,1.5,2.7,2020-21
11508,Daniel Theis,CHI,9.6,5.5,1.7,-1.3,2020-21
11509,Daniel Oturu,LAC,1.8,1.6,0.3,1.8,2020-21
11510,Daniel Gafford,WAS,7.0,4.3,0.5,4.1,2020-21
11511,Damyean Dotson,CLE,6.7,2.0,2.0,-12.5,2020-21
11512,Damion Lee,GSW,6.5,3.2,1.3,1.6,2020-21
11513,Damian Lillard,POR,28.8,4.2,7.5,4.0,2020-21
11514,Damian Jones,SAC,4.7,3.1,0.7,-5.1,2020-21
11515,Dakota Mathias,PHI,6.0,0.9,1.6,-10.6,2020-21
11516,DaQuan Jeffries,SAS,4.1,2.3,0.7,-4.5,2020-21
11517,D.J. Wilson,HOU,5.2,3.2,0.7,-11.3,2020-21
11518,D.J. Augustin,HOU,7.7,1.6,3.3,-1.8,2020-21
11519,D'Angelo Russell,MIN,19.0,2.6,5.8,-7.0,2020-21
11520,Cristiano Felicio,CHI,1.3,1.4,0.5,7.1,2020-21
11521,Cory Joseph,DET,8.2,2.5,3.4,-5.5,2020-21
11522,Cole Anthony,ORL,12.9,4.7,4.1,-12.8,2020-21
11523,Buddy Hield,SAC,16.6,4.7,3.6,-1.8,2020-21
11524,Bryn Forbes,MIL,10.0,1.6,0.6,2.7,2020-21
11525,Bruno Fernando,ATL,1.5,2.4,0.3,-6.0,2020-21
11526,Anthony Edwards,MIN,19.3,4.7,2.9,-5.0,2020-21
11527,Anthony Davis,LAL,21.8,7.9,3.1,5.2,2020-21
11528,Anfernee Simons,POR,7.8,2.2,1.4,0.8,2020-21
11529,Andrew Wiggins,GSW,18.6,4.9,2.4,-0.2,2020-21
11530,Andre Roberson,BKN,1.2,3.0,0.8,-18.4,2020-21
11531,Andre Iguodala,MIA,4.4,3.5,2.3,-2.5,2020-21
11532,Andre Drummond,LAL,14.9,12.0,2.0,-3.9,2020-21
11533,Anderson Varejao,CLE,2.6,4.0,0.6,-37.6,2020-21
11534,Amir Coffey,LAC,3.2,1.0,0.5,-1.2,2020-21
11535,Amida Brimah,IND,2.6,1.6,0.2,32.8,2020-21
11536,Alize Johnson,BKN,5.2,5.0,0.8,-4.5,2020-21
11537,Alfonzo McKinnie,LAL,3.1,1.4,0.2,0.7,2020-21
11538,Alex Len,WAS,6.6,4.1,0.8,-4.0,2020-21
11539,Alex Caruso,LAL,6.4,2.9,2.8,5.5,2020-21
11540,Alen Smailagic,GSW,1.9,1.1,0.3,-17.6,2020-21
11541,Aleksej Pokusevski,OKC,8.2,4.7,2.2,-16.7,2020-21
11542,Alec Burks,NYK,12.7,4.6,2.2,5.0,2020-21
11543,Al-Farouq Aminu,CHI,4.4,4.8,1.3,-6.2,2020-21
11544,Al Horford,BOS,14.2,6.7,3.4,-6.9,2020-21
11545,Adam Mokoka,CHI,1.1,0.4,0.4,-7.1,2020-21
11546,Abdel Nader,PHX,6.7,2.6,0.8,5.0,2020-21
11547,Aaron Nesmith,BOS,4.7,2.8,0.5,-0.5,2020-21
11548,Aaron Holiday,IND,7.2,1.3,1.9,-0.2,2020-21
11549,Aaron Gordon,DEN,12.4,5.7,3.2,2.1,2020-21
11550,James Harden,BKN,24.6,7.9,10.8,2.9,2020-21
11551,Anthony Gill,WAS,3.1,2.0,0.4,-1.6,2020-21
11552,Anthony Lamb,HOU,5.5,2.9,1.0,-9.2,2020-21
11553,Anthony Tolliver,PHI,1.5,0.9,0.2,16.6,2020-21
11554,Anzejs Pasecniks,WAS,0.0,1.0,1.0,-104.4,2020-21
11555,Bruno Caboclo,HOU,2.8,2.3,0.2,2.3,2020-21
11556,Bruce Brown,BKN,8.8,5.4,1.6,3.5,2020-21
11557,Brook Lopez,MIL,12.3,5.0,0.7,6.8,2020-21
11558,Brodric Thomas,CLE,3.9,1.7,0.9,-4.5,2020-21
11559,Brian Bowen II,IND,0.5,0.5,0.0,9.4,2020-21
11560,Brandon Ingram,NOP,23.8,4.9,4.9,1.0,2020-21
11561,Brandon Goodwin,ATL,4.9,1.5,2.0,-4.4,2020-21
11562,Brandon Clarke,MEM,10.3,5.6,1.6,0.2,2020-21
11563,Bradley Beal,WAS,31.3,4.7,4.4,-0.4,2020-21
11564,Brad Wanamaker,CHA,5.5,1.7,2.9,-5.7,2020-21
11565,Bol Bol,DEN,2.2,0.8,0.2,-24.9,2020-21
11566,Bojan Bogdanovic,UTA,17.0,3.9,1.9,9.5,2020-21
11567,De'Andre Hunter,ATL,15.0,4.8,1.9,5.5,2020-21
11568,Bogdan Bogdanovic,ATL,16.4,3.6,3.3,3.9,2020-21
11569,Boban Marjanovic,DAL,4.7,3.9,0.3,5.9,2020-21
11570,Blake Griffin,BKN,11.0,4.9,3.0,2.1,2020-21
11571,Bismack Biyombo,CHA,5.0,5.3,1.2,-8.9,2020-21
11572,Ben Simmons,PHI,14.3,7.2,6.9,8.0,2020-21
11573,Ben McLemore,LAL,7.7,1.9,0.7,-4.2,2020-21
11574,Bam Adebayo,MIA,18.7,9.0,5.4,0.6,2020-21
11575,Axel Toupane,MIL,1.8,0.8,0.5,-2.2,2020-21
11576,Avery Bradley,HOU,6.4,2.1,1.7,-10.2,2020-21
